date,day_of_week,school_visitors,public_visitors,total_visitors,extra,is_weekend,is_holiday,nazvy_svatek,is_spring_break,is_autumn_break,is_winter_break,is_easter_break,is_halfyear_break,is_summer_holiday,is_any_school_break,school_break_type,days_to_next_break,days_from_last_break,is_week_before_break,is_week_after_break,season_exact,week_position,is_month_end,school_week_number,is_bridge_day,long_weekend_length,precipitation_probability,temperature_max,temperature_min,temperature_mean,precipitation,rain,snowfall,precipitation_hours,weather_code,wind_speed,wind_gusts_max,is_rainy,is_snowy,is_windy,is_nice_weather,google_trend,Mateřská_škola,Střední_škola,Základní_škola,is_event
2018-03-18,neděle,0.0,940.0,940.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,21.0,0.0,0.0,spring,third_week,0.0,29.0,0.0,2.0,,-2.6,-6.9,-5.1,0.6,0.0,0.42,6.0,71,26.2,53.3,0,0,0,0,87,18704.0,22059.0,50550.0,0
2018-03-19,pondělí,93.0,52.0,145.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,22.0,0.0,0.0,spring,third_week,0.0,29.0,0.0,0.0,,-1.1,-7.9,-4.6,0.0,0.0,0.0,0.0,3,16.6,35.3,0,0,0,0,87,18704.0,22059.0,50550.0,0
2018-03-20,úterý,122.0,53.0,175.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,23.0,0.0,0.0,spring,third_week,0.0,29.0,0.0,0.0,,4.2,-6.8,-1.1,0.2,0.0,0.21,2.0,71,15.0,28.1,0,0,0,0,87,18704.0,22059.0,50550.0,0
2018-03-21,středa,96.0,101.0,197.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,24.0,0.0,0.0,spring,third_week,0.0,29.0,0.0,0.0,,2.6,-5.4,-1.5,0.2,0.0,0.14,2.0,71,18.2,36.4,0,0,0,0,87,18704.0,22059.0,50550.0,0
2018-03-22,čtvrtek,363.0,152.0,515.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,25.0,1.0,0.0,spring,last_week,0.0,29.0,0.0,0.0,,6.1,-5.8,-0.1,0.2,0.0,0.14,2.0,71,21.0,42.1,0,0,0,0,87,18704.0,22059.0,50550.0,0
2018-03-23,pátek,105.0,96.0,201.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,26.0,1.0,0.0,spring,last_week,0.0,30.0,0.0,0.0,,6.3,-0.5,2.2,0.3,0.2,0.07,3.0,71,12.3,24.1,0,0,0,0,87,18704.0,22059.0,50550.0,0
2018-03-24,sobota,65.0,1105.0,1170.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,27.0,1.0,0.0,spring,last_week,0.0,30.0,0.0,2.0,,6.6,-2.5,2.2,0.0,0.0,0.0,0.0,3,12.8,27.4,0,0,0,0,87,18704.0,22059.0,50550.0,0
2018-03-25,neděle,0.0,593.0,593.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,28.0,1.0,0.0,spring,last_week,0.0,30.0,0.0,2.0,,9.9,-2.1,3.1,0.0,0.0,0.0,0.0,3,10.2,15.5,0,0,0,0,87,18704.0,22059.0,50550.0,0
2018-03-26,pondělí,67.0,100.0,167.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,29.0,1.0,0.0,spring,last_week,0.0,30.0,0.0,0.0,,6.4,-2.2,2.4,1.2,1.2,0.0,8.0,51,7.6,19.4,1,0,0,0,87,18704.0,22059.0,50550.0,0
2018-03-27,úterý,103.0,98.0,201.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,30.0,1.0,0.0,spring,last_week,0.0,30.0,0.0,0.0,,8.6,-0.9,3.4,1.5,1.1,0.28,7.0,73,12.2,29.5,1,0,0,0,87,18704.0,22059.0,50550.0,0
2018-03-28,středa,227.0,215.0,442.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,31.0,1.0,0.0,spring,last_week,0.0,30.0,0.0,0.0,,9.6,-0.1,4.9,4.8,4.8,0.0,12.0,53,20.9,38.5,1,0,0,0,87,18704.0,22059.0,50550.0,0
2018-03-29,čtvrtek,4.0,637.0,641.0,,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,velikonocni,0.0,0.0,1.0,1.0,spring,last_week,1.0,30.0,0.0,0.0,,8.6,2.2,6.2,1.1,1.1,0.0,4.0,53,25.9,50.4,1,0,0,0,87,18704.0,22059.0,50550.0,0
2018-03-30,pátek,0.0,948.0,948.0,,0,1,Velký pátek,0.0,0.0,0.0,1.0,0.0,0.0,1.0,velikonocni,0.0,0.0,1.0,1.0,spring,last_week,1.0,31.0,0.0,4.0,,13.4,-0.9,6.2,0.0,0.0,0.0,0.0,3,18.2,36.0,0,0,0,0,87,18704.0,22059.0,50550.0,0
2018-03-31,sobota,0.0,2131.0,2131.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,93.0,1.0,0.0,1.0,spring,last_week,1.0,31.0,0.0,4.0,,9.6,2.7,5.8,2.2,2.2,0.0,9.0,53,14.2,29.5,1,0,0,0,87,18704.0,22059.0,50550.0,0
2018-04-01,neděle,0.0,1230.0,1230.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,92.0,2.0,0.0,1.0,spring,first_week,0.0,31.0,0.0,4.0,,9.4,2.8,5.4,1.8,1.8,0.0,9.0,53,27.7,63.4,1,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-02,pondělí,0.0,395.0,395.0,,0,1,Velikonoční pondělí,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,91.0,3.0,0.0,1.0,spring,first_week,0.0,31.0,0.0,4.0,,11.6,2.3,6.0,0.4,0.4,0.0,2.0,51,16.3,34.2,0,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-03,úterý,155.0,68.0,223.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,4.0,0.0,1.0,spring,first_week,0.0,31.0,0.0,0.0,,19.2,4.2,11.2,0.0,0.0,0.0,0.0,3,18.3,38.2,0,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-04,středa,185.0,75.0,260.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,89.0,5.0,0.0,1.0,spring,first_week,0.0,31.0,0.0,0.0,,19.9,7.0,12.7,0.3,0.3,0.0,2.0,51,15.4,30.2,0,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-05,čtvrtek,208.0,144.0,352.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,88.0,6.0,0.0,1.0,spring,first_week,0.0,31.0,0.0,0.0,,14.3,5.2,9.5,1.3,1.3,0.0,7.0,53,22.3,49.3,1,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-06,pátek,103.0,90.0,193.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,87.0,7.0,0.0,1.0,spring,first_week,0.0,32.0,0.0,0.0,,11.5,-0.2,5.6,0.0,0.0,0.0,0.0,3,10.8,21.6,0,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-07,sobota,0.0,438.0,438.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86.0,8.0,0.0,0.0,spring,first_week,0.0,32.0,0.0,2.0,,18.1,0.5,9.4,0.0,0.0,0.0,0.0,0,17.4,34.9,0,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-08,neděle,0.0,425.0,425.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,9.0,0.0,0.0,spring,second_week,0.0,32.0,0.0,2.0,,14.1,3.5,8.5,0.0,0.0,0.0,0.0,3,8.4,18.4,0,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-09,pondělí,216.0,36.0,252.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,84.0,10.0,0.0,0.0,spring,second_week,0.0,32.0,0.0,0.0,,21.1,2.3,11.5,0.0,0.0,0.0,0.0,3,12.7,24.5,0,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-10,úterý,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,83.0,11.0,0.0,0.0,spring,second_week,0.0,32.0,0.0,0.0,,19.3,7.5,13.3,0.2,0.2,0.0,2.0,51,14.6,31.7,0,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-11,středa,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,82.0,12.0,0.0,0.0,spring,second_week,0.0,32.0,0.0,0.0,,18.1,7.7,12.3,1.6,1.6,0.0,5.0,53,11.0,28.1,1,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-12,čtvrtek,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,81.0,13.0,0.0,0.0,spring,second_week,0.0,32.0,0.0,0.0,,22.2,8.6,15.7,0.0,0.0,0.0,0.0,3,21.0,42.8,0,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-13,pátek,250.0,189.0,439.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,80.0,14.0,0.0,0.0,spring,second_week,0.0,33.0,0.0,0.0,,18.5,9.9,13.8,0.4,0.4,0.0,2.0,51,20.8,41.0,0,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-14,sobota,10.0,675.0,685.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,79.0,15.0,0.0,0.0,spring,second_week,0.0,33.0,0.0,2.0,,19.2,6.0,12.4,0.0,0.0,0.0,0.0,3,15.5,34.2,0,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-15,neděle,0.0,389.0,389.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,78.0,16.0,0.0,0.0,spring,third_week,0.0,33.0,0.0,2.0,,19.6,6.2,13.6,0.2,0.2,0.0,2.0,51,11.2,22.7,0,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-16,pondělí,258.0,131.0,389.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,77.0,17.0,0.0,0.0,spring,third_week,0.0,33.0,0.0,0.0,,14.8,9.1,12.3,4.5,4.5,0.0,16.0,53,9.4,23.8,1,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-17,úterý,453.0,142.0,595.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,76.0,18.0,0.0,0.0,spring,third_week,0.0,33.0,0.0,0.0,,18.8,5.9,12.3,0.1,0.1,0.0,1.0,51,8.4,19.8,0,0,0,0,49,18704.0,22059.0,50550.0,1
2018-04-18,středa,171.0,99.0,270.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,75.0,19.0,0.0,0.0,spring,third_week,0.0,33.0,0.0,0.0,,21.1,6.1,13.0,0.0,0.0,0.0,0.0,2,10.0,17.6,0,0,0,0,49,18704.0,22059.0,50550.0,1
2018-04-19,čtvrtek,358.0,74.0,432.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,74.0,20.0,0.0,0.0,spring,third_week,0.0,33.0,0.0,0.0,,23.2,6.3,14.7,0.0,0.0,0.0,0.0,2,10.4,20.5,0,0,0,0,49,18704.0,22059.0,50550.0,1
2018-04-20,pátek,75.0,49.0,124.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,73.0,21.0,0.0,0.0,spring,third_week,0.0,34.0,0.0,0.0,,25.5,9.1,17.5,0.0,0.0,0.0,0.0,2,12.5,23.0,0,0,0,1,49,18704.0,22059.0,50550.0,1
2018-04-21,sobota,4.0,369.0,373.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,72.0,22.0,0.0,0.0,spring,third_week,0.0,34.0,0.0,2.0,,26.0,7.8,16.9,0.0,0.0,0.0,0.0,2,17.0,35.3,0,0,0,1,49,18704.0,22059.0,50550.0,1
2018-04-22,neděle,0.0,251.0,251.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.0,23.0,0.0,0.0,spring,last_week,0.0,34.0,0.0,2.0,,23.4,10.7,17.2,0.0,0.0,0.0,0.0,2,9.3,17.6,0,0,0,1,49,18704.0,22059.0,50550.0,1
2018-04-23,pondělí,97.0,42.0,139.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,70.0,24.0,0.0,0.0,spring,last_week,0.0,34.0,0.0,0.0,,22.3,11.2,15.9,5.3,5.3,0.0,7.0,63,20.6,46.8,1,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-24,úterý,350.0,47.0,397.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,69.0,25.0,0.0,0.0,spring,last_week,0.0,34.0,0.0,0.0,,19.5,9.2,14.7,0.3,0.3,0.0,1.0,51,22.0,44.6,0,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-25,středa,503.0,101.0,604.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,68.0,26.0,0.0,0.0,spring,last_week,0.0,34.0,0.0,0.0,,21.1,8.2,14.9,0.1,0.1,0.0,1.0,51,29.8,60.5,0,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-26,čtvrtek,269.0,113.0,382.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,67.0,27.0,0.0,0.0,spring,last_week,0.0,34.0,0.0,0.0,,14.3,5.3,11.3,0.1,0.1,0.0,1.0,51,27.4,58.3,0,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-27,pátek,132.0,90.0,222.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,66.0,28.0,0.0,0.0,spring,last_week,0.0,35.0,0.0,0.0,,19.0,3.7,11.1,0.0,0.0,0.0,0.0,3,13.0,28.4,0,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-28,sobota,0.0,357.0,357.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,65.0,29.0,0.0,0.0,spring,last_week,1.0,35.0,0.0,2.0,,21.5,6.4,14.8,0.0,0.0,0.0,0.0,3,10.4,23.0,0,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-29,neděle,0.0,292.0,292.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,64.0,30.0,0.0,0.0,spring,last_week,1.0,35.0,0.0,2.0,,25.0,9.6,17.5,0.0,0.0,0.0,0.0,3,11.8,25.2,0,0,0,0,49,18704.0,22059.0,50550.0,0
2018-04-30,pondělí,329.0,449.0,778.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,63.0,31.0,0.0,0.0,spring,last_week,1.0,35.0,0.0,0.0,,19.6,9.9,15.7,0.0,0.0,0.0,0.0,3,29.3,58.3,0,0,0,0,49,18704.0,22059.0,50550.0,0
2018-05-01,úterý,0.0,378.0,378.0,,0,1,Svátek práce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,62.0,32.0,0.0,0.0,spring,first_week,0.0,35.0,0.0,1.0,,16.7,8.4,12.7,0.0,0.0,0.0,0.0,3,16.9,36.7,0,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-02,středa,162.0,75.0,237.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,61.0,33.0,0.0,0.0,spring,first_week,0.0,35.0,0.0,0.0,,21.5,8.0,14.6,0.0,0.0,0.0,0.0,3,15.4,31.7,0,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-03,čtvrtek,305.0,67.0,372.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,60.0,34.0,0.0,0.0,spring,first_week,0.0,35.0,0.0,0.0,,18.2,10.6,14.7,0.0,0.0,0.0,0.0,3,20.7,40.7,0,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-04,pátek,175.0,81.0,256.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,59.0,35.0,0.0,0.0,spring,first_week,0.0,36.0,0.0,0.0,,19.8,10.6,14.9,0.0,0.0,0.0,0.0,3,20.8,41.4,0,0,0,0,47,18704.0,22059.0,50550.0,1
2018-05-05,sobota,0.0,408.0,408.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,58.0,36.0,0.0,0.0,spring,first_week,0.0,36.0,0.0,2.0,,21.4,8.9,15.3,0.0,0.0,0.0,0.0,1,18.7,40.3,0,0,0,1,47,18704.0,22059.0,50550.0,1
2018-05-06,neděle,20.0,396.0,416.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,57.0,37.0,0.0,0.0,spring,first_week,0.0,36.0,0.0,2.0,,20.8,7.8,14.7,0.0,0.0,0.0,0.0,0,17.3,37.1,0,0,0,0,47,18704.0,22059.0,50550.0,1
2018-05-07,pondělí,199.0,563.0,762.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,56.0,38.0,0.0,0.0,spring,first_week,0.0,36.0,0.0,0.0,,22.7,9.4,16.4,0.0,0.0,0.0,0.0,0,17.4,37.1,0,0,0,1,47,18704.0,22059.0,50550.0,0
2018-05-08,úterý,0.0,347.0,347.0,,0,1,Den vítězství,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,55.0,39.0,0.0,0.0,spring,second_week,0.0,36.0,0.0,1.0,,22.8,10.5,17.3,0.0,0.0,0.0,0.0,3,20.5,42.1,0,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-09,středa,97.0,45.0,142.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,54.0,40.0,0.0,0.0,spring,second_week,0.0,36.0,0.0,0.0,,23.4,12.8,17.6,0.6,0.6,0.0,3.0,51,19.1,39.6,0,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-10,čtvrtek,469.0,80.0,549.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,53.0,41.0,0.0,0.0,spring,second_week,0.0,36.0,0.0,0.0,,22.6,10.4,16.6,1.8,1.8,0.0,3.0,55,11.8,32.0,1,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-11,pátek,150.0,98.0,248.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,52.0,42.0,0.0,0.0,spring,second_week,0.0,37.0,0.0,0.0,,19.6,12.4,15.8,0.4,0.4,0.0,4.0,51,12.2,23.0,0,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-12,sobota,0.0,490.0,490.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,51.0,43.0,0.0,0.0,spring,second_week,0.0,37.0,0.0,2.0,,23.4,12.6,17.7,1.1,1.1,0.0,6.0,53,16.6,37.4,1,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-13,neděle,0.0,246.0,246.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.0,44.0,0.0,0.0,spring,second_week,0.0,37.0,0.0,2.0,,24.8,13.9,19.5,0.0,0.0,0.0,0.0,3,18.8,42.8,0,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-14,pondělí,141.0,254.0,395.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.0,45.0,0.0,0.0,spring,second_week,0.0,37.0,0.0,0.0,,24.6,14.1,19.0,0.8,0.8,0.0,4.0,51,24.1,50.8,0,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-15,úterý,359.0,116.0,475.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.0,46.0,0.0,0.0,spring,third_week,0.0,37.0,0.0,0.0,,19.2,11.1,15.0,0.9,0.9,0.0,3.0,53,18.6,41.8,0,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-16,středa,215.0,112.0,327.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,47.0,0.0,0.0,spring,third_week,0.0,37.0,0.0,0.0,,14.7,10.0,12.3,4.4,4.4,0.0,18.0,53,11.1,26.3,1,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-17,čtvrtek,350.0,108.0,458.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.0,48.0,0.0,0.0,spring,third_week,0.0,37.0,0.0,0.0,,17.1,10.1,13.4,4.1,4.1,0.0,8.0,61,13.9,27.7,1,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-18,pátek,58.0,56.0,114.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.0,49.0,0.0,0.0,spring,third_week,0.0,38.0,0.0,0.0,,20.4,8.1,14.1,0.5,0.5,0.0,1.0,53,14.9,28.8,0,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-19,sobota,0.0,629.0,629.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,44.0,50.0,0.0,0.0,spring,third_week,0.0,38.0,0.0,2.0,,19.4,7.2,13.8,0.6,0.6,0.0,2.0,53,16.6,34.6,0,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-20,neděle,0.0,386.0,386.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,43.0,51.0,0.0,0.0,spring,third_week,0.0,38.0,0.0,2.0,,21.0,10.6,16.4,0.1,0.1,0.0,1.0,51,19.3,41.4,0,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-21,pondělí,317.0,88.0,405.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.0,52.0,0.0,0.0,spring,third_week,0.0,38.0,0.0,0.0,,22.0,11.4,16.9,0.2,0.2,0.0,2.0,51,18.2,43.2,0,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-22,úterý,604.0,108.0,712.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,53.0,0.0,0.0,spring,last_week,0.0,38.0,0.0,0.0,,23.6,10.8,18.1,0.0,0.0,0.0,0.0,3,12.0,29.5,0,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-23,středa,459.0,99.0,558.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,40.0,54.0,0.0,0.0,spring,last_week,0.0,38.0,0.0,0.0,,23.5,13.9,18.8,1.2,1.2,0.0,7.0,51,15.0,37.4,1,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-24,čtvrtek,301.0,213.0,514.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.0,55.0,0.0,0.0,spring,last_week,0.0,38.0,0.0,0.0,,22.0,14.4,17.7,18.7,18.7,0.0,16.0,63,14.7,35.6,1,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-25,pátek,153.0,140.0,293.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,38.0,56.0,0.0,0.0,spring,last_week,0.0,39.0,0.0,0.0,,20.9,14.1,16.9,3.6,3.6,0.0,11.0,53,8.2,32.4,1,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-26,sobota,0.0,513.0,513.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,37.0,57.0,0.0,0.0,spring,last_week,0.0,39.0,0.0,2.0,,24.9,10.9,18.8,0.0,0.0,0.0,0.0,2,9.4,18.7,0,0,0,1,47,18704.0,22059.0,50550.0,0
2018-05-27,neděle,0.0,185.0,185.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,36.0,58.0,0.0,0.0,spring,last_week,0.0,39.0,0.0,2.0,,26.1,12.7,20.1,0.2,0.2,0.0,1.0,51,13.6,29.5,0,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-28,pondělí,248.0,52.0,300.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,35.0,59.0,0.0,0.0,spring,last_week,0.0,39.0,0.0,0.0,,27.4,14.3,21.5,0.4,0.4,0.0,2.0,51,15.1,37.1,0,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-29,úterý,747.0,122.0,869.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,34.0,60.0,0.0,0.0,spring,last_week,1.0,39.0,0.0,0.0,,27.8,16.5,22.4,1.7,1.7,0.0,3.0,55,16.0,37.8,1,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-30,středa,373.0,72.0,445.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,33.0,61.0,0.0,0.0,spring,last_week,1.0,39.0,0.0,0.0,,25.1,16.4,20.5,2.1,2.1,0.0,4.0,61,8.7,24.1,1,0,0,0,47,18704.0,22059.0,50550.0,0
2018-05-31,čtvrtek,448.0,108.0,556.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,62.0,0.0,0.0,spring,last_week,1.0,39.0,0.0,0.0,,27.8,13.9,21.2,0.2,0.2,0.0,2.0,51,13.4,30.2,0,0,0,0,47,18704.0,22059.0,50550.0,0
2018-06-01,pátek,359.0,139.0,498.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,31.0,63.0,0.0,0.0,summer,first_week,0.0,40.0,0.0,0.0,,24.9,14.7,19.6,2.5,2.5,0.0,8.0,53,15.6,35.3,1,0,0,0,59,18704.0,22059.0,50550.0,0
2018-06-02,sobota,0.0,522.0,522.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.0,64.0,0.0,0.0,summer,first_week,0.0,40.0,0.0,2.0,,23.9,14.5,19.4,0.0,0.0,0.0,0.0,3,15.9,36.7,0,0,0,0,59,18704.0,22059.0,50550.0,0
2018-06-03,neděle,41.0,193.0,234.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.0,65.0,0.0,0.0,summer,first_week,0.0,40.0,0.0,2.0,,24.1,14.1,19.5,0.5,0.5,0.0,5.0,51,8.9,21.2,0,0,0,0,59,18704.0,22059.0,50550.0,0
2018-06-04,pondělí,459.0,79.0,538.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.0,66.0,0.0,0.0,summer,first_week,0.0,40.0,0.0,0.0,,26.2,13.1,20.5,0.0,0.0,0.0,0.0,1,15.8,30.2,0,0,0,1,59,18704.0,22059.0,50550.0,0
2018-06-05,úterý,559.0,106.0,665.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.0,67.0,0.0,0.0,summer,first_week,0.0,40.0,0.0,0.0,,25.8,14.9,20.9,0.7,0.7,0.0,5.0,51,19.1,39.2,0,0,0,0,59,18704.0,22059.0,50550.0,0
2018-06-06,středa,398.0,178.0,576.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26.0,68.0,0.0,0.0,summer,first_week,0.0,40.0,0.0,0.0,,26.4,14.9,21.3,0.7,0.7,0.0,6.0,51,19.6,43.2,0,0,0,0,59,18704.0,22059.0,50550.0,0
2018-06-07,čtvrtek,636.0,72.0,708.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.0,69.0,0.0,0.0,summer,first_week,0.0,40.0,0.0,0.0,,27.7,15.8,22.2,0.0,0.0,0.0,0.0,3,12.2,35.6,0,0,0,0,59,18704.0,22059.0,50550.0,0
